Name,Price,Rating,Review_count,Url
BORA Bag nano17 Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Blue Yellow Casual Utility Backpack (Leather Edition),₹459,4.1 out of 5 stars,9,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NDQ0NjE1NDYzOTEwNTk5OjE2OTI4MDM1Njg6c3BfbXRmOjMwMDAzNzc3ODQ0NDczMjo6MDo6&url=%2Fnano17-Waterproof-Backpack-College-Business%2Fdp%2FB0BQ6ZPLFK%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dbags%26qid%3D1692803568%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"₹1,299",4.3 out of 5 stars,989,https:www.amaxon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_157?keywords=bags&qid=1692803568&sr=8-157
Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,₹649,3.6 out of 5 stars,237,https:www.amaxon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_158?keywords=bags&qid=1692803568&sr=8-158
Gear Ambition 37 L Water Resistant School Bag/Casual Backpack/Daypack/Travel Backpack/Kids Bag/College Bag for Boys/Girls/Men/Women (Green-Yellow),"₹1,189",4.5 out of 5 stars,4,https:www.amaxon.in/Gear-Ambition-Resistant-Backpack-Green-Yellow/dp/B0C3MPPJR9/ref=sr_1_159?keywords=bags&qid=1692803568&sr=8-159
Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men & Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,₹649,3.7 out of 5 stars,94,https:www.amaxon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_160?keywords=bags&qid=1692803568&sr=8-160
"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",₹512,3.9 out of 5 stars,716,https:www.amaxon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_161?keywords=bags&qid=1692803568&sr=8-161
Safari Arc Polyester 55 Cms 2 Wheel Travel Duffel Bag (Red),"₹1,309",3.8 out of 5 stars,400,https:www.amaxon.in/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_162?keywords=bags&qid=1692803568&sr=8-162
Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,₹758,4.0 out of 5 stars,"1,260",https:www.amaxon.in/Martucci-Backpack-College-Reflective-Airport/dp/B0B7DVC3TL/ref=sr_1_163?keywords=bags&qid=1692803568&sr=8-163
"Ant Esports Knight Cobra 23, Large 38L Stylish unisex backpack with USB Charging Port, Earphone/Headphone Port, with rain protection cover and reflective strip, fits upto 17"" Laptop-Dynamic Blue",₹683,3.9 out of 5 stars,6,https:www.amaxon.in/Ant-Esports-Knight-protection-Laptop-Dynamic/dp/B0BZ4WCJHR/ref=sr_1_164?keywords=bags&qid=1692803568&sr=8-164
"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","₹1,900",4.5 out of 5 stars,78,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NDQ0NjE1NDYzOTEwNTk5OjE2OTI4MDM1Njg6c3BfYnRmOjIwMTA1NDUxODUxNDk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR179L65%2Fref%3Dsr_1_165_sspa%3Fkeywords%3Dbags%26qid%3D1692803568%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Blue), Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure","₹1,959",4.3 out of 5 stars,186,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NDQ0NjE1NDYzOTEwNTk5OjE2OTI4MDM1Njg6c3BfYnRmOjIwMDYxNjA5MjU0Mjk4OjowOjo&url=%2FSafari-Overnighter-Resistant-Travelling-All-Purpose%2Fdp%2FB097JM98M1%2Fref%3Dsr_1_166_sspa%3Fkeywords%3Dbags%26qid%3D1692803568%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Impulse Seacon Lite 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant 16 Inch Laptop with 1 Year Warranty(Grey),"₹1,439",4.0 out of 5 stars,1,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NTM3OTc0MTExOTk3NTk5OjE2OTI4MDM1NzA6c3BfYXRmX25leHQ6MzAwMDM4NTM0NDE2MzMyOjowOjo&url=%2FImpulse-Seacon-Lite-Resistant-Grey%2Fdp%2FB0C3MM9MPK%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dbags%26qid%3D1692803570%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",₹399,4.2 out of 5 stars,116,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NTM3OTc0MTExOTk3NTk5OjE2OTI4MDM1NzA6c3BfYXRmX25leHQ6MzAwMDM1NzgyNTAzMTMyOjowOjo&url=%2FTabelito-NEXA-Backpack-Business-Compartment%2Fdp%2FB0C2D4T9R5%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dbags%26qid%3D1692803570%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,₹649,3.6 out of 5 stars,237,https:www.amaxon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_163?keywords=bags&qid=1692803570&sr=8-163
Gear Ambition 37 L Water Resistant School Bag/Casual Backpack/Daypack/Travel Backpack/Kids Bag/College Bag for Boys/Girls/Men/Women (Green-Yellow),"₹1,189",4.5 out of 5 stars,4,https:www.amaxon.in/Gear-Ambition-Resistant-Backpack-Green-Yellow/dp/B0C3MPPJR9/ref=sr_1_164?keywords=bags&qid=1692803570&sr=8-164
Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men & Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,₹649,3.7 out of 5 stars,94,https:www.amaxon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_165?keywords=bags&qid=1692803570&sr=8-165
"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",₹512,3.9 out of 5 stars,716,https:www.amaxon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_166?keywords=bags&qid=1692803570&sr=8-166
Safari Arc Polyester 55 Cms 2 Wheel Travel Duffel Bag (Red),"₹1,309",3.8 out of 5 stars,400,https:www.amaxon.in/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_167?keywords=bags&qid=1692803570&sr=8-167
Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,₹758,4.0 out of 5 stars,"1,260",https:www.amaxon.in/Martucci-Backpack-College-Reflective-Airport/dp/B0B7DVC3TL/ref=sr_1_168?keywords=bags&qid=1692803570&sr=8-168
"Ant Esports Knight Cobra 23, Large 38L Stylish unisex backpack with USB Charging Port, Earphone/Headphone Port, with rain protection cover and reflective strip, fits upto 17"" Laptop-Dynamic Blue",₹683,3.9 out of 5 stars,6,https:www.amaxon.in/Ant-Esports-Knight-protection-Laptop-Dynamic/dp/B0BZ4WCJHR/ref=sr_1_169?keywords=bags&qid=1692803570&sr=8-169
Skybags VOXEL BACKPACK,₹834,3.9 out of 5 stars,195,https:www.amaxon.in/Skybags-BPVOX22EGRN-VOXEL-BACKPACK-GREEN/dp/B0B3XY5TMK/ref=sr_1_170?keywords=bags&qid=1692803570&sr=8-170
WILDHORN Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop,₹799,4.0 out of 5 stars,281,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NTM3OTc0MTExOTk3NTk5OjE2OTI4MDM1NzA6c3BfbXRmOjIwMTAxMDI2NDA0MTk4OjowOjo&url=%2FWILDHORN-Backpack-Compartment-Business-Bookbags%2Fdp%2FB09P2RP9TG%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Dbags%26qid%3D1692803570%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Impulse ImpTravel U 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹572,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NTM3OTc0MTExOTk3NTk5OjE2OTI4MDM1NzA6c3BfbXRmOjMwMDAzODUzNDQxOTEzMjo6MDo6&url=%2FImpulse-ImpTravel-Backpack-Business-Resistant%2Fdp%2FB0C1CSRTYG%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Dbags%26qid%3D1692803570%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
30 L Waterproof Laptop/College/School/Office Bag Backpack for Men Women Boys Girls with Rain Cover (Navy_Blue),₹486,3.4 out of 5 stars,9,https:www.amaxon.in/Waterproof-Laptop-College-Backpack-Navy_Blue/dp/B0BW9BTJCZ/ref=sr_1_173?keywords=bags&qid=1692803570&sr=8-173
Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),₹395,4.1 out of 5 stars,"8,667",https:www.amaxon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_174?keywords=bags&qid=1692803570&sr=8-174
Wildcraft 44 cms Polyester Black Laptop Bag (8903338054290),"₹1,629",4.3 out of 5 stars,686,https:www.amaxon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_175?keywords=bags&qid=1692803570&sr=8-175
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹799,4.3 out of 5 stars,122,https:www.amaxon.in/FUR-JADEN-Backpack-Compartment-Organizer/dp/B0BYSZ3TKW/ref=sr_1_176?keywords=bags&qid=1692803570&sr=8-176
"Genie Heartbeat Backpack for Women 3 compartments, School Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",₹753,4.4 out of 5 stars,298,https:www.amaxon.in/Genie-Heartbeat-compartments-Lightweight-Travelling/dp/B097JJFF6Z/ref=sr_1_177?keywords=bags&qid=1692803570&sr=8-177
"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)","₹1,109",3.8 out of 5 stars,594,https:www.amaxon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41/ref=sr_1_178?keywords=bags&qid=1692803570&sr=8-178
AirCase C40 Laptop Backpack Rucksacks Messenger Ba,₹999,3.2 out of 5 stars,122,https:www.amaxon.in/AirCase-C40-Backpack-Rucksacks-Messenger/dp/B07Y8CH69Y/ref=sr_1_179?keywords=bags&qid=1692803570&sr=8-179
Lavie Women's Odiase Medium Satchel Bag | Ladies Purse Handbag,"₹1,099",4.1 out of 5 stars,"1,517",https:www.amaxon.in/Lavie-Odiase-Womens-Satchel-Handbag/dp/B08SW9RJ75/ref=sr_1_180?keywords=bags&qid=1692803570&sr=8-180
"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",₹845,4.0 out of 5 stars,163,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NTM3OTc0MTExOTk3NTk5OjE2OTI4MDM1NzA6c3BfYnRmOjIwMTYxNjE2MjY2MDk4OjowOjo&url=%2FSPENZ-BAGS-Backpack-Raincover-Ice-Blue%2Fdp%2FB0C3RLDGSQ%2Fref%3Dsr_1_181_sspa%3Fkeywords%3Dbags%26qid%3D1692803570%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Aristocrat Hi Space 40L Unisex Wine Laptop Bags,"₹1,051",4.1 out of 5 stars,11,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo0NTM3OTc0MTExOTk3NTk5OjE2OTI4MDM1NzA6c3BfYnRmOjMwMDAwODAyMDU4OTczMjo6MDo6&url=%2FAristocrat-Space-Unisex-Wine-Laptop%2Fdp%2FB0B5YGJQSV%2Fref%3Dsr_1_182_sspa%3Fkeywords%3Dbags%26qid%3D1692803570%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Contacts Unisex Vintage Travel Laptop Backpack with usb Charging Port Fits Upto 15.6 Inch Laptop - Black…,"₹1,199",3.8 out of 5 stars,"1,177",https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzIyNTA5NjgwODUxNTk5OjE2OTI4MDM1NzI6c3BfYXRmX25leHQ6MjAxNjE3MzMyMTI3OTg6OjA6Og&url=%2FContacts-Unisex-Vintage-Backpack-Charging%2Fdp%2FB0C4PV38VB%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dbags%26qid%3D1692803572%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
COSMUS WEBSTAR 45 CM LAPTOP BACKPACK 35 LTRS LARGE SCHOOL BAG/TRAVEL BAGPACK (GREY),"₹1,315",4.2 out of 5 stars,788,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzIyNTA5NjgwODUxNTk5OjE2OTI4MDM1NzI6c3BfYXRmX25leHQ6MjAwNDE2ODQwNzcyMDY6OjA6Og&url=%2FCOSMUS-WEBSTAR-LAPTOP-BACKPACK-BAGPACK%2Fdp%2FB08D7DFBYP%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dbags%26qid%3D1692803572%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",₹599,3.6 out of 5 stars,266,https:www.amaxon.in/TRUE-Anti-Theft-backpack-charging-Epower_B/dp/B0BYBDX8VP/ref=sr_1_179?keywords=bags&qid=1692803572&sr=8-179
Martucci 16 inch 36L Casual Waterproof Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹599,3.8 out of 5 stars,199,https:www.amaxon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1HM2ZGX/ref=sr_1_180?keywords=bags&qid=1692803572&sr=8-180
"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",₹639,4.1 out of 5 stars,"3,544",https:www.amaxon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2JSJ6N/ref=sr_1_181?keywords=bags&qid=1692803572&sr=8-181
"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",₹399,4.2 out of 5 stars,116,https:www.amaxon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_182?keywords=bags&qid=1692803572&sr=8-182
"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",₹399,4.0 out of 5 stars,191,https:www.amaxon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2GPWJ/ref=sr_1_183?keywords=bags&qid=1692803572&sr=8-183
Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,₹699,3.8 out of 5 stars,633,https:www.amaxon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVNBCX5/ref=sr_1_184?keywords=bags&qid=1692803572&sr=8-184
Wildcraft 31 Ltrs 18.50 inchs Backpack (11954 Blue_Blue),"₹1,197",4.3 out of 5 stars,369,https:www.amaxon.in/Wildcraft-Music-Backpack-Blue-11954/dp/B07N2PDVX4/ref=sr_1_185?keywords=bags&qid=1692803572&sr=8-185
American Tourister Casual Backpack,"₹1,249",4.2 out of 5 stars,"4,102",https:www.amaxon.in/American-Tourister-AMT-SCH-BAG02/dp/B07CGLDV2C/ref=sr_1_186?keywords=bags&qid=1692803572&sr=8-186
"Pramadda Pure Luxury Italian Vegan leather Croco Backpack For Men and Women | 15.6"" inch Laptop Bag For Office College Travel | Premium Bagpacks With Antique Brass Hardware (Elegant Black)","₹1,499",4.8 out of 5 stars,41,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzIyNTA5NjgwODUxNTk5OjE2OTI4MDM1NzI6c3BfbXRmOjIwMTQ2NjQ5NTg4NTk4OjowOjo&url=%2FPramadda-Pure-Luxury-Backpack-Bagpacks%2Fdp%2FB0C2KHQ8Z1%2Fref%3Dsr_1_187_sspa%3Fkeywords%3Dbags%26qid%3D1692803572%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
COSMUS Jackson Aerogram leather Travel Laptop Backpack for up to 15.6 inch Laptop,"₹3,053",4.1 out of 5 stars,6,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzIyNTA5NjgwODUxNTk5OjE2OTI4MDM1NzI6c3BfbXRmOjIwMDYzNzgxNTAzODk4OjowOjo&url=%2FCosmus-Jackson-Leather-Travel-Backpack%2Fdp%2FB0B6RNNJGX%2Fref%3Dsr_1_188_sspa%3Fkeywords%3Dbags%26qid%3D1692803572%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Zipline Unisex Casual Polyester 36 L Blue Backpack School Bag Women Men Boys Girls College Bag,₹843,3.7 out of 5 stars,136,https:www.amaxon.in/ZIPLINE-Polyester-Backpack-College-Outdoor/dp/B09XN3YD4Q/ref=sr_1_189?keywords=bags&qid=1692803572&sr=8-189
Gear Ambition 37 L Water Resistant School Bag/Casual Backpack/Daypack/Travel Backpack/Kids Bag/College Bag for Boys/Girls/Men/Women (Green-Yellow),"₹1,189",4.5 out of 5 stars,4,https:www.amaxon.in/Gear-Ambition-Resistant-Backpack-Green-Yellow/dp/B0C3MPPJR9/ref=sr_1_190?keywords=bags&qid=1692803572&sr=8-190
Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men & Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,₹649,3.7 out of 5 stars,94,https:www.amaxon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_191?keywords=bags&qid=1692803572&sr=8-191
Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,₹778,4.0 out of 5 stars,"13,654",https:www.amaxon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07465RK1M/ref=sr_1_192?keywords=bags&qid=1692803572&sr=8-192
Safari Arc Polyester 55 Cms 2 Wheel Travel Duffel Bag (Red),"₹1,309",3.8 out of 5 stars,400,https:www.amaxon.in/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_193?keywords=bags&qid=1692803572&sr=8-193
Wildcraft 60 Ltrs Orange Rucksack (8903338073833),"₹2,540",4.2 out of 5 stars,"1,487",https:www.amaxon.in/Wildcraft-Ltrs-Orange-Rucksack-8903338073833/dp/B01G5I8VKQ/ref=sr_1_194_mod_primary_new?keywords=bags&qid=1692803572&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-194
Skybags VOXEL BACKPACK,₹834,3.9 out of 5 stars,195,https:www.amaxon.in/Skybags-BPVOX22EGRN-VOXEL-BACKPACK-GREEN/dp/B0B3XY5TMK/ref=sr_1_195?keywords=bags&qid=1692803572&sr=8-195
Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,₹746,4.0 out of 5 stars,"1,260",https:www.amaxon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_196?keywords=bags&qid=1692803572&sr=8-196
"Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack with RainCover (Blue), Water Resistant Spacious Bag pack for Travelling and Camping, All-Purpose Bag for Business & Travel","₹2,039",4.4 out of 5 stars,200,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzIyNTA5NjgwODUxNTk5OjE2OTI4MDM1NzI6c3BfYnRmOjIwMDYxNjA5MjU0NDk4OjowOjo&url=%2FSafari-Overnighter-Expandable-Travelling-All-Purpose%2Fdp%2FB097JN1VZX%2Fref%3Dsr_1_197_sspa%3Fkeywords%3Dbags%26qid%3D1692803572%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
BACDA Laptop Backpack Laptop Bags Casual 38L Office School Travel Business Bag Backpack for Men Women Boys Girls Fits 15.6 Inch Laptop and Notebook (1017) (Black-01),₹989,4.0 out of 5 stars,21,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzIyNTA5NjgwODUxNTk5OjE2OTI4MDM1NzI6c3BfYnRmOjMwMDAxMzUxNjQyNzEzMjo6MDo6&url=%2FBACDA-Backpack-Business-Notebook-Black-01%2Fdp%2FB0BMVRVSG6%2Fref%3Dsr_1_198_sspa%3Fkeywords%3Dbags%26qid%3D1692803572%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Impulse Parkar 40L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,"₹1,529",3.7 out of 5 stars,4,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo4OTM0ODk3NTYzMjc0NTk5OjE2OTI4MDM1NzU6c3BfYXRmX25leHQ6MjAxNDU5NTM5MTU3OTg6OjA6Og&url=%2FImpulse-Parkar-Backpack-Business-Resistant%2Fdp%2FB0C1H2PRCF%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dbags%26qid%3D1692803575%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Pramadda Pure Luxury Elegant Vegan Leather 15.6 Inch Laptop Backpack for Men Women | Trendy Bags for Office College School Travel | Three Compartment Tourister Leather Bags. (Choco Brown),"₹1,399",4.3 out of 5 stars,11,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo4OTM0ODk3NTYzMjc0NTk5OjE2OTI4MDM1NzU6c3BfYXRmX25leHQ6MzAwMDA0MDc1Njc4NDMyOjowOjo&url=%2FPramadda-Pure-Luxury-Compartment-Tourister%2Fdp%2FB0C8KSC5N7%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Dbags%26qid%3D1692803575%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men & Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,₹649,3.7 out of 5 stars,94,https:www.amaxon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_195?keywords=bags&qid=1692803575&sr=8-195
Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,₹778,4.0 out of 5 stars,"13,654",https:www.amaxon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07465RK1M/ref=sr_1_196?keywords=bags&qid=1692803575&sr=8-196
Safari Arc Polyester 55 Cms 2 Wheel Travel Duffel Bag (Red),"₹1,309",3.8 out of 5 stars,400,https:www.amaxon.in/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_197?keywords=bags&qid=1692803575&sr=8-197
Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),₹395,4.1 out of 5 stars,"8,667",https:www.amaxon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_198?keywords=bags&qid=1692803575&sr=8-198
Wildcraft 60 Ltrs Orange Rucksack (8903338073833),"₹2,540",4.2 out of 5 stars,"1,487",https:www.amaxon.in/Wildcraft-Ltrs-Orange-Rucksack-8903338073833/dp/B01G5I8VKQ/ref=sr_1_199_mod_primary_new?keywords=bags&qid=1692803575&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-199
Skybags VOXEL BACKPACK,₹834,3.9 out of 5 stars,195,https:www.amaxon.in/Skybags-BPVOX22EGRN-VOXEL-BACKPACK-GREEN/dp/B0B3XY5TMK/ref=sr_1_200?keywords=bags&qid=1692803575&sr=8-200
Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,₹746,4.0 out of 5 stars,"1,260",https:www.amaxon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_201?keywords=bags&qid=1692803575&sr=8-201
American Tourister Spin 49 cms Teal Laptop Backpack,"₹1,699",4.0 out of 5 stars,"1,495",https:www.amaxon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW/ref=sr_1_202?keywords=bags&qid=1692803575&sr=8-202
FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Light Grey Oxford Fabric),"₹1,699",4.4 out of 5 stars,"2,325",https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo4OTM0ODk3NTYzMjc0NTk5OjE2OTI4MDM1NzU6c3BfbXRmOjIwMDM2NjU1MDY2MjA0OjowOjo&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LFX8ZZ%2Fref%3Dsr_1_203_sspa%3Fkeywords%3Dbags%26qid%3D1692803575%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
